id,fake,real
TEST_00400,0.513110230332136,0.6189463233466393
TEST_00401,0.5283886676641911,0.6128445141517571
TEST_00402,0.5000371467466946,0.5003476823352548
TEST_00403,0.5372103234272243,0.573573780743356
TEST_00404,0.5000371457935442,0.5003475941506912
TEST_00405,0.5119311926698685,0.587215468056314
TEST_00406,0.5103518882953924,0.5805075247706584
TEST_00407,0.5069199097814884,0.524106746088112
TEST_00408,0.5007271778997919,0.5127020244313694
TEST_00409,0.5231636944436562,0.5420049821410445
TEST_00410,0.500037153717062,0.500347679453977
TEST_00411,0.5000371434761517,0.5003480558245302
TEST_00412,0.5097373024868759,0.6200490670540124
TEST_00413,0.5081119571479962,0.6070963979635896
TEST_00414,0.5135363838365266,0.5450430187181547
TEST_00415,0.5198934470484737,0.6163926794758742
TEST_00416,0.500038034864628,0.5003764477021756
TEST_00417,0.500037151319634,0.5003480139732424
TEST_00418,0.5089117759115657,0.6141397427590178
TEST_00419,0.5217900751727296,0.617571577303951
TEST_00420,0.5156926272202941,0.6093558306142686
TEST_00421,0.5134370077048166,0.6108316279399433
TEST_00422,0.5149649580620512,0.6177688082360021
TEST_00423,0.5000371506211421,0.5003475595462534
TEST_00424,0.560651460437493,0.5916079515040443
TEST_00425,0.5057048910888877,0.5804423154646341
TEST_00426,0.5287777613617347,0.6000211113141534
TEST_00427,0.5088052837423324,0.6178182506473943
TEST_00428,0.5083719722704336,0.6203236720267046
TEST_00429,0.514933812699731,0.5625150430902066
TEST_00430,0.5144349371580133,0.617764902561571
TEST_00431,0.5028925452858485,0.5308553422554195
TEST_00432,0.5132355272608256,0.6174637891215536
TEST_00433,0.5134165389670372,0.6176242670372452
TEST_00434,0.5376262231013308,0.5121470057889839
TEST_00435,0.5197962585532223,0.5633397660990117
TEST_00436,0.5267164840036461,0.5538510356240859
TEST_00437,0.5095632305240924,0.6196955905750421
TEST_00438,0.5097366005359585,0.6205159205646372
TEST_00439,0.5069074738809997,0.6207474921921582
TEST_00440,0.5096824729294437,0.6116622108301639
TEST_00441,0.5000371458735797,0.5003475952566362
TEST_00442,0.5231618636755673,0.6131737557190817
TEST_00443,0.50147129019285,0.5117302690033988
TEST_00444,0.5008870355093636,0.5191616849588193
TEST_00445,0.5132336305552131,0.6192292184872784
TEST_00446,0.5085784281253473,0.6199750129703124
TEST_00447,0.5331851810817984,0.5776194792616127
TEST_00448,0.5059864882569778,0.5033815828041627
TEST_00449,0.5093832984256348,0.618500750843712
TEST_00450,0.5162801207841534,0.5927761844813966
TEST_00451,0.5141010274723224,0.6085216260801937
TEST_00452,0.5044687704477172,0.5290796915832002
TEST_00453,0.5124753650820263,0.6163397563221796
TEST_00454,0.500037700778122,0.5003799950787287
TEST_00455,0.5194864616559416,0.5968416639946832
TEST_00456,0.5114616040952007,0.6196465224709498
TEST_00457,0.5110081384684403,0.6169064401860711
TEST_00458,0.5000371477616907,0.5003475612342748
TEST_00459,0.5746084223302091,0.5673519346407505
TEST_00460,0.5119930157094165,0.6180276466106005
TEST_00461,0.5099073699052492,0.612829926409894
TEST_00462,0.5000371543791742,0.500348063478834
TEST_00463,0.5027550755164846,0.522849415903353
TEST_00464,0.500037584693857,0.5003607358914279
TEST_00465,0.514343520733667,0.6159143190735503
TEST_00466,0.5085856772666395,0.6132532067324981
TEST_00467,0.5000371756904539,0.5003477858575297
TEST_00468,0.5000372270769042,0.5003476906880501
TEST_00469,0.5174446052838062,0.5844029538329345
TEST_00470,0.506006263444234,0.6212830283248916
TEST_00471,0.5000371539498927,0.5003475200814784
TEST_00472,0.5066339229059128,0.5359418587062245
TEST_00473,0.5234354311164664,0.6160001510722077
TEST_00474,0.5187304991311029,0.5942388663719689
TEST_00475,0.5116562740077238,0.6190532065299337
TEST_00476,0.5000373506808715,0.5003560447929261
TEST_00477,0.5084802766701765,0.6195331142441634
TEST_00478,0.5135107586292309,0.5907909921695681
TEST_00479,0.5075664531791351,0.6075798306134667
TEST_00480,0.5112906850332909,0.6191641259620274
TEST_00481,0.5116746054906968,0.6170946188002175
TEST_00482,0.5257940897975822,0.5673015382304316
TEST_00483,0.5184670223807158,0.6170050340958823
TEST_00484,0.5177280077405007,0.6100337874229271
TEST_00485,0.517530677006124,0.615243185208445
TEST_00486,0.5000371385394146,0.5003477417361439
TEST_00487,0.5171447526414648,0.6165612188728488
TEST_00488,0.5235965540782811,0.5278428205935376
TEST_00489,0.508910549749331,0.6121886794113591
TEST_00490,0.5240876518626153,0.5400538293377227
TEST_00491,0.518090418970904,0.607878114696819
TEST_00492,0.5074255385007039,0.5557412153850211
TEST_00493,0.5000371528912408,0.500347497642436
TEST_00494,0.5183481420736488,0.6161517617198219
TEST_00495,0.5177132071497971,0.5789430526255714
TEST_00496,0.5107156699130738,0.536553341843388
TEST_00497,0.5016235044446309,0.5030393533438159
TEST_00498,0.5000371605273584,0.5003481595505317
TEST_00499,0.5206105175940161,0.6106855781314583
TEST_00500,0.5211724578028016,0.6041119608844646
TEST_00501,0.5078208986937461,0.6130265716492326
TEST_00502,0.5094635769143188,0.5308182941380393
TEST_00503,0.5116995717769468,0.585835103373219
TEST_00504,0.5000392627042959,0.5003722430159389
TEST_00505,0.5015594181100719,0.5100840605588361
TEST_00506,0.5297669328032065,0.6065818397695053
TEST_00507,0.5320257897397298,0.6101592332836139
TEST_00508,0.5462459159918185,0.5984354844919585
TEST_00509,0.5651607050110461,0.5944172943687209
TEST_00510,0.5122306363248166,0.6108268458922496
TEST_00511,0.5121977560564537,0.6075705221521683
TEST_00512,0.5173717190305056,0.6179301731728347
TEST_00513,0.5000371456116453,0.5003476951118302
TEST_00514,0.5104680139081902,0.6174150050636021
TEST_00515,0.509365997742186,0.6115098812603131
TEST_00516,0.5184422959694387,0.6180690562269646
TEST_00517,0.500037149431523,0.500347643772698
TEST_00518,0.510147746257192,0.5934231432255404
TEST_00519,0.511205433021287,0.6202355852656387
TEST_00520,0.5000371513778417,0.5003477532612554
TEST_00521,0.523880662234053,0.6161871446279059
TEST_00522,0.5079786421137716,0.6191673444991082
TEST_00523,0.5034999194277391,0.5407807805889481
TEST_00524,0.5000371357418089,0.5003484547505408
TEST_00525,0.5095334884122593,0.6057933288913288
TEST_00526,0.5000371506975396,0.5003475987199903
TEST_00527,0.532141143270703,0.5358124561714463
TEST_00528,0.5083389875193632,0.6195305572281766
TEST_00529,0.5000371534624035,0.5003475589059695
TEST_00530,0.5147375054886509,0.6176486965109805
TEST_00531,0.5324477392111691,0.578303417365475
TEST_00532,0.5148162209783631,0.6169621086494554
TEST_00533,0.5101293750941314,0.6060310054015382
TEST_00534,0.5453956967139125,0.55532076254354
TEST_00535,0.512849189945208,0.5382703341325239
TEST_00536,0.5116208461453101,0.6183378322719081
TEST_00537,0.513191025309526,0.5857079042382227
TEST_00538,0.5104683620701557,0.6201446754092099
TEST_00539,0.5066525814532634,0.5810717415627941
TEST_00540,0.5501284974341807,0.5772227074377334
TEST_00541,0.5148287790617514,0.5609302652212124
TEST_00542,0.5072805443149144,0.5896753494092458
TEST_00543,0.5081989344313614,0.6198931376334004
TEST_00544,0.5328302393362361,0.5937080556782068
TEST_00545,0.5226823967620737,0.5634879569258037
TEST_00546,0.5023406191184435,0.5174804732784526
TEST_00547,0.5078655949016605,0.6105776185856943
TEST_00548,0.5088832333966066,0.6167907478776097
TEST_00549,0.5120594764638232,0.6174607340277937
TEST_00550,0.5153552412415978,0.6181501960904715
TEST_00551,0.5121493494749016,0.6169634608816654
TEST_00552,0.5170698001014266,0.6170027452543014
TEST_00553,0.5000371450404827,0.5003475703437693
TEST_00554,0.5094190560172658,0.6068574683001959
TEST_00555,0.5301481206974864,0.58825888305381
TEST_00556,0.5167613028243006,0.6171018649474267
TEST_00557,0.5101443958074324,0.6199332335267385
TEST_00558,0.5146403100096779,0.6184367849565842
TEST_00559,0.508175773062947,0.619797364324749
TEST_00560,0.5104390968804338,0.5960526522225766
TEST_00561,0.5115486943612608,0.6186690706249064
TEST_00562,0.5153553259120207,0.6174321255104536
TEST_00563,0.5233776781229247,0.5964480167136642
